Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
2,GO:0009607,response to biotic stimulus,93/832,247/3902,0.3765182186234818,1.7658342416692618,6.473214778907711,9.524079914829059e-10,5.73258905349711e-8,5.1558928862232506e-8,172358/178863/174705/188915/174181/171934/183188/176851/182792/180994/174537/181066/24104657/183853/183349/179867/173877/180613/179047/179428/177224/177856/3565341/181250/181293/174096/177420/174929/180036/171751/176512/184981/174050/174062/185015/179381/259434/184201/186340/178868/179051/176281/178564/191563/181174/180993/188447/178293/174520/178890/172180/176866/179599/186063/177668/191713/183836/353387/179126/180782/173171/179369/180081/187208/179429/180190/185299/181016/175767/178244/189280/173841/178049/178726/177939/178215/184745/178086/173814/180917/180628/179797/181079/179869/185506/187266/176452/176228/175541/180278/172936/179340/172319,93
2,GO:0044419,biological process involved in interspecies interaction between organisms,93/832,247/3902,0.3765182186234818,1.7658342416692618,6.473214778907711,9.524079914829059e-10,5.73258905349711e-8,5.1558928862232506e-8,172358/178863/174705/188915/174181/171934/183188/176851/182792/180994/174537/181066/24104657/183853/183349/179867/173877/180613/179047/179428/177224/177856/3565341/181250/181293/174096/177420/174929/180036/171751/176512/184981/174050/174062/185015/179381/259434/184201/186340/178868/179051/176281/178564/191563/181174/180993/188447/178293/174520/178890/172180/176866/179599/186063/177668/191713/183836/353387/179126/180782/173171/179369/180081/187208/179429/180190/185299/181016/175767/178244/189280/173841/178049/178726/177939/178215/184745/178086/173814/180917/180628/179797/181079/179869/185506/187266/176452/176228/175541/180278/172936/179340/172319,93
2,GO:0006790,sulfur compound metabolic process,47/832,96/3902,0.4895833333333333,2.2960987580128203,6.6929837344094425,1.1286464707795503e-9,6.484586995751598e-8,5.832240136085715e-8,180950/174881/188915/178725/175008/180582/175107/174252/179634/173942/183943/187017/173222/13190517/177886/187645/175467/176281/191563/181280/172327/174681/185299/178374/172759/173841/180016/180429/189679/173500/181218/175166/176375/180921/176005/180088/179945/174471/177389/180859/178821/177108/174155/177354/175500/181209/175863,47
2,GO:0006952,defense response,93/832,248/3902,0.375,1.7587139423076923,6.426878420729995,1.2214533164342532e-9,6.712682573795201e-8,6.037389390155576e-8,172358/178863/174705/188915/174181/171934/183188/176851/182792/180994/174537/181066/24104657/183853/183349/179867/173877/180613/179047/179428/177224/177856/3565341/181250/181293/174096/177420/174929/180036/171751/176512/184981/174050/174062/185015/179381/259434/184201/186340/178868/179051/176281/178564/191563/181174/180993/188447/178293/174520/178890/172180/176866/179599/186063/177668/191713/183836/353387/179126/180782/173171/179369/180081/187208/179429/180190/185299/181016/175767/178244/189280/173841/178049/178726/177939/178215/184745/178086/173814/180917/179797/181079/179869/185506/187266/176452/176228/175541/180278/172936/178465/179340/172319,93
2,GO:1901135,carbohydrate derivative metabolic process,77/832,195/3902,0.39487179487179486,1.8519107495069032,6.353024958162931,2.4889940302262017e-9,1.3108701892524662e-7,1.1789971722124114e-7,180950/174881/174472/183546/178028/181019/176851/177386/173162/180607/174252/179428/172008/176814/177202/176043/174268/176089/185272/174515/176760/182818/174001/172147/172216/188169/3564970/183400/174400/179660/180692/173772/172208/173891/180818/178822/175995/179364/173911/173171/187430/189753/172582/179429/181517/173747/176399/187512/178830/178364/259729/176557/176272/173105/178086/187504/180628/181385/180290/184861/179484/189507/176874/178949/177913/181637/181160/172510/188583/178535/177765/173323/173393/173022/181299/173227/176388,77
2,GO:0170038,proteinogenic amino acid biosynthetic process,20/832,27/3902,0.7407407407407407,3.4740028490028485,6.714700937708083,5.91260705849387e-9,2.9894141287745005e-7,2.6886802623887916e-7,181121/175915/181417/174252/178304/179634/181380/177961/181423/174681/172756/174414/172759/181223/180016/181218/177095/174471/180875/181726,20
2,GO:0055085,transmembrane transport,110/832,320/3902,0.34375,1.6121544471153846,5.949132720775264,1.1639470194572896e-8,5.509672268416008e-7,4.955401440613997e-7,174467/172004/179463/172006/172005/177513/179362/176643/179056/171639/188574/174242/174192/180994/174537/179366/174743/179080/187321/180919/177530/175458/24104835/181677/174127/172262/181067/174596/172288/176089/181494/177424/4926921/191343/173442/174392/178031/176512/187779/172216/179342/173428/180029/178678/177442/180205/3564970/181078/179514/180692/178094/180070/178026/180728/175201/177744/176338/174126/177714/181129/178890/181202/190497/180457/186195/175316/3896818/175864/184410/180170/171781/176635/175418/180910/181331/175719/187765/259710/178069/177198/181016/4926895/181587/183402/266912/176907/178921/175140/181468/178215/181285/176271/181332/187195/174431/187898/177364/177935/176370/259500/176227/178745/176228/179662/181648/175449/180056/179361/178287/179801,110
2,GO:0044283,small molecule biosynthetic process,49/832,109/3902,0.44954128440366975,2.1083053987297107,6.108881868014039,1.8267829439237793e-8,7.962253934895369e-7,7.161254371824615e-7,181121/174472/183546/178028/175915/175107/181417/188513/174252/175895/178304/179634/172882/173389/172556/266646/174140/181380/178293/180818/179884/180309/183948/177961/181423/172128/174681/172756/174414/175973/172759/181223/180016/173500/181218/181707/177095/174471/179484/180875/181726/173323/172190/174479/174155/188368/173227/181209/175863,49
2,GO:0043603,amide metabolic process,47/832,103/3902,0.4563106796116505,2.140053211351755,6.103648824724615,2.01350092510176e-8,8.483550564428748e-7,7.630108768806669e-7,180950/176833/174881/181121/188915/178725/175008/180582/173942/173389/176760/183943/174001/187017/173222/266646/13190517/188169/177886/187645/175467/176281/173327/191563/179884/181280/172327/185299/173841/180429/189679/173500/176272/175166/176375/180921/176005/180088/177869/179945/180743/188583/178535/180859/177108/175500/175863,47
2,GO:0170039,proteinogenic amino acid metabolic process,34/832,66/3902,0.5151515151515151,2.416011072261072,6.039204950189031,4.817675168164183e-8,1.8453155795634931e-6,1.6596775698938813e-6,174942/181121/179079/176473/175915/175107/181417/172486/174252/178304/179634/178960/181380/174012/175766/177961/181423/174681/172756/174414/172726/172759/181223/180016/181218/181574/178130/180921/177095/174471/180875/181726/180344/181209,34
2,GO:0009605,response to external stimulus,107/832,318/3902,0.33647798742138363,1.5780494073536526,5.59854238296382,6.997708301352503e-8,2.5271723694027326e-6,2.2729398392363015e-6,172358/176314/178863/174881/174705/188915/174181/171934/177513/183188/176851/182792/180994/174537/181066/24104657/183853/183349/179867/173877/180613/179047/179428/177224/177856/3565341/181250/181293/174096/177420/174929/180036/171751/176512/184981/174050/174062/185015/179381/259434/184201/186340/178868/179051/176281/178564/191563/181174/180993/188447/189992/178293/174520/178890/173128/172180/176866/179599/186063/177668/191713/183836/353387/179126/180782/173171/179369/180081/187208/179429/180190/185299/181016/175767/178244/189280/173841/180927/178049/178726/177939/178215/184745/178086/173814/180917/180628/179797/181079/179869/185506/187266/176452/176228/175541/180278/181382/177533/172233/181292/172936/183963/177366/178614/179340/180637/172319,107
2,GO:0170034,L-amino acid biosynthetic process,17/832,24/3902,0.7083333333333334,3.322015224358975,5.939463693279179,2.529924591748509e-7,8.41532811571083e-6,7.568749471158975e-6,181121/181417/174252/178304/179634/181380/181423/174681/172756/172759/181223/180016/181218/177095/174471/180875/181726,17
2,GO:0007031,peroxisome organization,15/832,20/3902,0.75,3.5174278846153846,5.87522795043587,4.016007416166233e-7,1.2381057009839312e-5,1.1135527623772868e-5,175085/176643/179056/174192/24104835/174127/174392/178094/178026/174126/353387/181331/175719/266912/174476,15
2,GO:1901137,carbohydrate derivative biosynthetic process,49/832,122/3902,0.4016393442622951,1.8836499054224463,5.1617230777933045,1.2671116856996543e-6,3.724719001684565e-5,3.350013759010102e-5,180950/174881/174472/183546/178028/181019/177386/173162/180607/174252/172008/174268/176089/185272/174515/182818/174001/172216/188169/183400/174400/173772/172208/173891/178822/179364/187430/189753/172582/173747/187512/178830/178364/259729/176557/176272/173105/187504/181385/184861/179484/176874/178949/181160/172510/177765/173323/181299/176388,49
2,GO:0170033,L-amino acid metabolic process,30/832,63/3902,0.47619047619047616,2.2332875457875456,5.136958001802873,2.6082286164436576e-6,7.492729479965417e-5,6.738963889375958e-5,174942/181121/179079/176473/175915/175107/181417/174252/178304/179634/181380/175766/177961/181423/174681/172756/172726/172759/181223/180016/181218/181574/178130/180921/177095/174471/180875/181726/180344/181209,30
2,GO:0005975,carbohydrate metabolic process,45/832,114/3902,0.39473684210526316,1.8512778340080973,4.80174636444588,6.023915169820104e-6,1.6920508388116914e-4,1.521831200796658e-4,178583/174705/178951/173848/179741/180607/176814/177202/176043/180749/184050/176760/174392/172556/172147/179642/173326/181586/174400/179660/171755/175995/179364/173911/173171/181517/173747/177775/176399/180787/177557/178180/179048/178364/180628/189507/181637/172510/188583/173393/173022/173227/180949/180996/176388,45
2,GO:0015919,peroxisomal membrane transport,12/832,16/3902,0.75,3.5174278846153846,5.252258374030155,6.363676636022302e-6,1.7114228229642958e-4,1.5392543710871412e-4,176643/179056/174192/24104835/174127/174392/178094/178026/174126/181331/175719/266912,12
2,GO:0055086,nucleobase-containing small molecule metabolic process,56/832,157/3902,0.35668789808917195,1.6728319451249385,4.479308442440744,1.728031520794005e-5,4.3243263592915857e-4,3.889300856125011e-4,180950/176833/174881/187757/183546/178028/181019/176851/180582/174252/172008/173942/176814/177202/176043/183943/187017/172216/173222/3564970/183400/176954/180692/173772/173891/180818/175995/181280/173911/172327/172582/177775/187512/178830/180429/173500/178364/176272/176375/180921/176005/179945/180290/179484/178949/177913/173323/180859/173393/173022/177108/181299/175500/173227/176388/175863,56
2,GO:0006637,acyl-CoA metabolic process,17/832,31/3902,0.5483870967741935,2.5718827543424316,4.57372302387179,4.176800868120691e-5,9.776807957971394e-4,8.793264985517244e-4,180950/174881/180582/173942/183943/187017/173222/181280/180429/173500/180921/176005/179945/180859/177108/175500/175863,17
2,GO:0006575,modified amino acid metabolic process,25/832,55/3902,0.45454545454545453,2.1317744755244754,4.400080250366965,4.84609478905527e-5,0.0011137206933392475,0.0010016808367808022,178889/188915/178725/175008/175915/174648/181064/177999/13190517/177886/175842/181682/187645/175467/176281/191563/174681/185299/173841/174358/189679/175166/180986/180088/179172,25
2,GO:0042592,homeostatic process,47/832,130/3902,0.36153846153846153,1.695580621301775,4.198689498219708,5.621153480058703e-5,0.0012687746426418216,0.001141136420763797,174705/177551/171934/174242/174743/179080/180919/178997/181324/181067/174596/181494/172556/176512/187779/172216/177168/181526/180029/3564970/177103/175467/180692/180728/175201/176338/181129/191713/177736/176399/179138/179434/4926920/181223/181707/3565570/181285/180111/176370/173022/175541/178787/181558/179492/178287/180827/172054,47
2,GO:0015908,fatty acid transport,10/832,14/3902,0.7142857142857143,3.349931318681319,4.584970118819132,7.961212995034552e-5,0.0017654338992497676,0.001587831954688332,172390/191700/179056/174242/181138/180919/24104835/174127/174126/178686,10
2,GO:0010876,lipid localization,25/832,57/3902,0.43859649122807015,2.0569753711201075,4.184413303116024,1.0014918263819895e-4,0.0020340552734007603,0.0018294301259767,180950/174881/172390/191700/179056/176852/174242/181138/180919/179838/24104835/174127/177256/174126/181202/176635/172519/173358/180740/181285/174031/174287/178686/184363/180949,25
2,GO:0070085,glycosylation,21/832,45/3902,0.4666666666666667,2.188621794871795,4.174510688301306,1.2222690812421145e-4,0.002376843259523127,0.002137733777719002,173469/180607/178674/174268/174439/184050/174062/179642/179094/183400/174400/172208/187430/189753/179048/176557/173105/182389/176874/181160/175065,21
2,GO:0043094,metabolic compound salvage,9/832,13/3902,0.6923076923076923,3.2468565088757395,4.223850060410505,2.7145910164335036e-4,0.005045945654076395,0.004538325538309882,178028/174252/179634/172008/173891/174681/180016/181218/173323,9
2,GO:0006796,phosphate-containing compound metabolic process,82/832,273/3902,0.30036630036630035,1.4086890673429135,3.6446960007059337,2.847478357062729e-4,0.005141732347610414,0.004624476128763531,180950/176833/174881/175369/181605/178028/181019/176667/180582/174071/172008/173942/176814/177202/177856/176043/185272/174439/183943/187017/172147/172216/173222/180029/3564970/183400/172695/176954/180692/173772/171755/173891/175995/181280/173911/172128/174746/173171/172327/172582/173747/177775/176399/187512/175973/178830/177807/180429/173500/178364/176272/174231/180986/176375/187504/180921/176005/175841/179945/179484/176874/178949/177913/181637/181428/177765/173323/180859/181671/177509/173393/178854/173022/177108/178250/181299/174437/175500/173227/179172/176388/175863,82
2,GO:0072521,purine-containing compound metabolic process,42/832,120/3902,0.35,1.641466346153846,3.715217021793946,3.162370215731557e-4,0.0055517166009509565,0.004993216130102459,180950/174881/187757/178028/181019/180582/174252/173942/177202/176043/183943/187017/172216/173222/3564970/176954/180692/173772/173891/175995/181280/172327/172582/177775/178830/180429/173500/176375/180921/176005/179945/180290/178949/173323/180859/173393/173022/177108/181299/175500/173227/175863,42
2,GO:0072662,protein localization to peroxisome,8/832,11/3902,0.7272727272727273,3.410839160839161,4.167872405896443,3.6809704137114843e-4,0.006042528055754956,0.005434652148746963,176643/174192/174392/178094/178026/181331/175719/266912,8
2,GO:1905952,regulation of lipid localization,8/832,11/3902,0.7272727272727273,3.410839160839161,4.167872405896443,3.6809704137114843e-4,0.006042528055754956,0.005434652148746963,180950/174881/174242/180919/176635/172519/173358/180740,8
2,GO:0071806,protein transmembrane transport,14/832,27/3902,0.5185185185185185,2.431801994301994,3.8860594674039657,4.3873375958381595e-4,0.006886626599425693,0.006193834716338898,176643/174192/174392/178094/178026/175316/176635/181331/175719/266912/176907/174431/176228/175449,14
2,GO:0043413,macromolecule glycosylation,18/832,39/3902,0.46153846153846156,2.16457100591716,3.80466456305471,4.4131072353914644e-4,0.006886626599425693,0.006193834716338898,173469/180607/174268/174439/184050/174062/179642/179094/183400/174400/172208/189753/179048/176557/173105/176874/181160/175065,18
2,GO:0006486,protein glycosylation,16/832,34/3902,0.47058823529411764,2.2070135746606336,3.679500199334683,7.012146691223476e-4,0.010551611211555326,0.009490123341505457,173469/180607/174268/174439/184050/179642/179094/183400/174400/172208/189753/176557/173105/176874/181160/175065,16
2,GO:0015718,monocarboxylic acid transport,11/832,20/3902,0.55,2.5794471153846157,3.6861480303976015,9.67043484184564e-4,0.013581588488992099,0.012215286116015547,172390/191700/179056/174242/181138/180919/24104835/174127/174126/259500/178686,11
2,GO:0010817,regulation of hormone levels,9/832,15/3902,0.6,2.8139423076923076,3.6638887643170075,0.0012519806842823385,0.017177432183972777,0.015449389372660391,180366/180950/174881/173162/175895/178016/179540/172190/179492,9
2,GO:0044057,regulation of system process,11/832,21/3902,0.5238095238095238,2.4566163003663,3.483882042447202,0.0016439319344159025,0.021645103803142714,0.019467615012819902,180366/172005/177513/171591/171751/175201/177570/172519/173358/181285/173223,11
2,GO:0006885,regulation of pH,12/832,24/3902,0.5,2.344951923076923,3.440241490460804,0.0017079720827344802,0.022029354209963093,0.01981320998231191,174242/174743/180919/174596/187779/181526/3564970/177103/180692/176338/181285/181558,12
2,GO:1901136,carbohydrate derivative catabolic process,22/832,57/3902,0.38596491228070173,1.810138326585695,3.207220985231569,0.002082637714125066,0.025808373241706702,0.023212061210062657,183546/181019/179428/176760/179660/180818/173911/173171/179429/181517/176399/176272/178086/180628/180290/189507/181637/188583/178535/173393/173022/173227,22
2,GO:0009100,glycoprotein metabolic process,19/832,48/3902,0.3958333333333333,1.8564202724358974,3.107650377369695,0.002947760923200001,0.035485426732617155,0.03191560698803009,181019/180607/174268/176089/174515/174400/172208/178822/179364/187430/189753/181517/178364/176557/173105/176874/181160/172510/188583,19
2,GO:0019915,lipid storage,15/832,35/3902,0.42857142857142855,2.009958791208791,3.1241439793380317,0.00325604532542275,0.03846393730219024,0.03459448058491461,180950/174881/172071/174242/176037/180919/181281/174665/181202/3565633/176612/172519/173358/180740/181285,15
2,GO:0170062,nutrient storage,15/832,35/3902,0.42857142857142855,2.009958791208791,3.1241439793380317,0.00325604532542275,0.03846393730219024,0.03459448058491461,180950/174881/172071/174242/176037/180919/181281/174665/181202/3565633/176612/172519/173358/180740/181285,15
2,GO:0030421,defecation,13/832,29/3902,0.4482758620689655,2.1023706896551726,3.1015826493880194,0.0037794320159707565,0.04303785647015348,0.038708265312929514,172005/171591/178997/178031/171751/181078/172519/173358/181468/181285/181604/175953/173223,13
2,GO:0030641,regulation of cellular pH,11/832,23/3902,0.4782608695652174,2.242997491638796,3.112108509049391,0.004135496101144842,0.04667202742720608,0.04197684012440253,174242/174743/174596/187779/181526/3564970/177103/180692/176338/181285/181558,11
3,GO:0055085,transmembrane transport,75/528,320/3902,0.234375,1.7320667613636365,5.4062395378947485,3.485021297860559e-7,1.5335390206948381e-4,1.3938264025939229e-4,3896740/187123/184466/177044/181497/178745/178678/176370/171781/181326/179056/171773/172288/174190/178031/174743/181494/185079/171639/177495/182963/174126/180205/180592/178499/187765/174242/181654/178030/259455/178921/181276/183714/182107/180728/184410/177546/174272/187195/179366/175458/179796/175201/3896818/181278/173442/180994/189195/186195/180919/189051/181468/176227/181161/176510/181277/191452/180591/176317/171837/181587/178890/180736/4926895/186633/180866/181648/181318/189054/187898/177116/174127/177743/174118/177530,75
3,GO:0006952,defense response,62/528,248/3902,0.25,1.847537878787879,5.455481448945576,3.795108100940551e-7,1.5335390206948381e-4,1.3938264025939229e-4,174926/174772/176136/174520/185015/178950/180993/177044/181079/178086/174929/179797/180917/181326/173944/179429/180036/181855/174190/178564/24104657/180201/177939/177224/181276/179869/189455/180121/180190/187144/180782/180994/178244/183775/186340/177448/186491/178293/178660/178563/179971/180591/177425/178087/178890/174050/178122/189943/181545/184745/178140/177989/181344/188448/180278/171751/181174/173842/178868/180398/184656/173877,62
3,GO:0009607,response to biotic stimulus,61/528,247/3902,0.24696356275303644,1.8250981474665684,5.2995963865560975,7.52349478672856e-7,1.5335390206948381e-4,1.3938264025939229e-4,174926/174772/176136/174520/185015/178950/180993/177044/181079/178086/174929/179797/180917/181326/173944/179429/180036/181855/174190/178564/24104657/180201/177939/177224/181276/179869/189455/180121/180190/187144/180782/180994/178244/183775/186340/177448/186491/178293/178660/178563/179971/180591/177425/178087/178890/174050/178122/189943/181545/184745/177989/181344/188448/180278/171751/181174/173842/178868/180398/184656/173877,61
3,GO:0044419,biological process involved in interspecies interaction between organisms,61/528,247/3902,0.24696356275303644,1.8250981474665684,5.2995963865560975,7.52349478672856e-7,1.5335390206948381e-4,1.3938264025939229e-4,174926/174772/176136/174520/185015/178950/180993/177044/181079/178086/174929/179797/180917/181326/173944/179429/180036/181855/174190/178564/24104657/180201/177939/177224/181276/179869/189455/180121/180190/187144/180782/180994/178244/183775/186340/177448/186491/178293/178660/178563/179971/180591/177425/178087/178890/174050/178122/189943/181545/184745/177989/181344/188448/180278/171751/181174/173842/178868/180398/184656/173877,61
3,GO:0051707,response to other organism,61/528,247/3902,0.24696356275303644,1.8250981474665684,5.2995963865560975,7.52349478672856e-7,1.5335390206948381e-4,1.3938264025939229e-4,174926/174772/176136/174520/185015/178950/180993/177044/181079/178086/174929/179797/180917/181326/173944/179429/180036/181855/174190/178564/24104657/180201/177939/177224/181276/179869/189455/180121/180190/187144/180782/180994/178244/183775/186340/177448/186491/178293/178660/178563/179971/180591/177425/178087/178890/174050/178122/189943/181545/184745/177989/181344/188448/180278/171751/181174/173842/178868/180398/184656/173877,61
3,GO:0002376,immune system process,52/528,201/3902,0.25870646766169153,1.911879993969546,5.250595610377401,1.1739887591522748e-6,1.79473531555404e-4,1.6312264864010555e-4,174926/174772/176136/174520/185015/178950/180993/181079/178086/174929/179797/180917/181326/173944/179429/180036/174190/178564/24104657/180201/177939/177224/179869/189455/180121/180190/187144/180782/178244/183775/186340/177448/186491/178293/180591/177425/178087/178890/180111/178122/180932/178506/184745/181344/188448/180278/171751/181174/173842/180398/184656/173877,52
3,GO:0006955,immune response,52/528,201/3902,0.25870646766169153,1.911879993969546,5.250595610377401,1.1739887591522748e-6,1.79473531555404e-4,1.6312264864010555e-4,174926/174772/176136/174520/185015/178950/180993/181079/178086/174929/179797/180917/181326/173944/179429/180036/174190/178564/24104657/180201/177939/177224/179869/189455/180121/180190/187144/180782/178244/183775/186340/177448/186491/178293/180591/177425/178087/178890/180111/178122/180932/178506/184745/181344/188448/180278/171751/181174/173842/180398/184656/173877,52
3,GO:0009605,response to external stimulus,70/528,318/3902,0.22012578616352202,1.6267629121402707,4.612806601280372,1.0152721700236873e-5,0.001128798058126336,0.0010259592454976208,174926/174772/176136/174520/185015/178950/180993/177044/181079/178086/174929/179797/180917/181326/173944/179429/180036/181855/174190/178564/24104657/180201/177939/177224/181276/179869/189455/180121/180190/187144/180782/180994/178244/183775/186340/177448/186491/180927/178293/178660/178563/179971/180591/177425/178087/192024/178890/174050/178122/177915/189943/181545/176382/184745/177989/179770/172597/181344/171988/188448/180278/171751/181174/171727/173842/178868/175504/180398/184656/173877,70
3,GO:0006814,sodium ion transport,11/528,22/3902,0.5,3.695075757575758,5.014167671321904,4.325329676476773e-5,0.004069137072562379,0.003698419545230342,176370/181494/182963/174242/182107/179796/189051/181468/176317/187898/177743,11
3,GO:0030198,extracellular matrix organization,8/528,14/3902,0.5714285714285714,4.2229437229437234,4.778438591648045,1.514843018061652e-4,0.011579081319308753,0.010524172546533582,177850/186927/177788/177292/179162/177956/175951/175953,8
3,GO:0007155,cell adhesion,18/528,56/3902,0.32142857142857145,2.375405844155844,4.100649370838645,2.5042444065796467e-4,0.018015828877922985,0.01637450212599447,189580/177482/177292/177956/180418/180569/175951/171776/179972/179770/179171/171736/175590/173007/171727/175504/176296/178079,18
3,GO:0040012,regulation of locomotion,33/528,133/3902,0.24812030075187969,1.8336466165413534,3.8692531152430365,2.696256265790286e-4,0.01831956340589733,0.01665056500979264,179797/177546/173358/177788/179971/177292/177956/180980/177915/181706/179629/180603/177870/179972/179770/177540/171849/172597/181344/173051/171988/171751/171727/177660/176380/178458/175504/174803/176296/178321/178079/181719/181248,33
3,GO:0008037,cell recognition,8/528,15/3902,0.5333333333333333,3.9414141414141413,4.514679579551492,2.8643678395090516e-4,0.018437483514313527,0.016757742041670683,189580/177956/180418/184363/175953/173051/171727/176296,8
3,GO:0030030,cell projection organization,36/528,154/3902,0.23376623376623376,1.7275678866587956,3.6439003229802376,5.007612340307372e-4,0.030621549460979582,0.02783178227033992,189580/177546/181604/180927/177292/173978/177956/180980/177915/190137/180418/3564910/177870/175953/176382/179770/179306/174685/179171/175590/173918/3565509/173007/181344/173051/171988/3565419/172394/171751/171727/176380/175504/176296/173945/181248/179010,36
3,GO:0006629,lipid metabolic process,63/528,315/3902,0.2,1.4780303030303032,3.5000755103941548,5.554436033873391e-4,0.03234797747346265,0.029400924570277195,177314/173120/179422/179056/176916/185268/181605/188583/177651/171639/174126/3565853/177095/178532/173080/3896802/178854/177548/177321/172309/178665/174746/177320/174548/174439/181671/181323/179881/172351/176857/176671/171951/3565680/178293/179029/181691/176669/186315/179540/178563/185877/179590/184167/173574/181790/179031/178122/181457/173747/187898/181252/177416/180596/175239/174127/177660/179853/180486/178503/180037/175895/179290/171935,63
3,GO:0030001,metal ion transport,25/528,95/3902,0.2631578947368421,1.9447767145135566,3.6874992649021743,5.828478375576281e-4,0.032401041151499055,0.02944915389764858,177044/176370/171773/178031/181494/177495/182963/180592/178499/174242/183714/182107/184410/177546/179796/175201/189051/181468/180591/176317/179138/4926895/187898/177743/174118,25
3,GO:0008038,neuron recognition,7/528,13/3902,0.5384615384615384,3.979312354312354,4.255995296995784,6.550306075439291e-4,0.03434376447946553,0.0312148859924393,189580/177956/180418/175953/173051/171727/176296,7
3,GO:0031175,neuron projection development,31/528,129/3902,0.24031007751937986,1.7759278834860233,3.5449099599108242,7.446544669676533e-4,0.0364284965240576,0.03310968914180387,189580/181604/180927/177292/173978/177956/180980/177915/190137/180418/177870/175953/176382/179770/179306/174685/175590/173918/3565509/173007/181344/173051/171988/3565419/172394/171751/171727/176380/175504/176296/181248,31
3,GO:0016241,regulation of macroautophagy,8/528,17/3902,0.47058823529411764,3.477718360071301,4.049610794118119,8.431417315864408e-4,0.03966008991270066,0.0360468691722786,177314/176712/173574/174050/177989/171787/180357/176009,8
3,GO:0048731,system development,62/528,315/3902,0.19682539682539682,1.4545695045695044,3.328298604983771,9.531508957623984e-4,0.04317420538953383,0.03924083219980869,180414/177850/189580/178499/173358/181604/180927/180591/172326/177292/175226/171829/173978/177956/191744/180980/177915/190137/180418/174260/175951/179629/180603/177870/175953/176382/179770/179306/174685/174860/179171/171849/175890/175590/173918/3565509/179257/172597/173007/174385/181344/178970/173051/181229/177422/171988/3565419/178074/178015/172775/172394/171751/171727/172802/176380/180357/175504/3565545/172077/176296/181248/171935,62
3,GO:0007586,digestion,12/528,34/3902,0.35294117647058826,2.608288770053476,3.725569354790299,0.0010710553684602979,0.046782168415248016,0.04252009282308551,180719/3565775/178031/177546/173358/181604/181468/175953/174860/171849/171751/266648,12
4,GO:0002376,immune system process,30/222,201/3902,0.14925373134328357,2.623369638295011,5.803586453915076,6.023969136894059e-7,2.6204265745489156e-4,2.5205555072793564e-4,186062/188838/179797/186063/182409/173944/179599/187208/174096/179428/178519/259654/183836/177939/3565341/183624/184201/176281/191713/188447/187537/184745/191563/175261/177425/178122/176452/180932/178506/24104671,30
4,GO:0006955,immune response,30/222,201/3902,0.14925373134328357,2.623369638295011,5.803586453915076,6.023969136894059e-7,2.6204265745489156e-4,2.5205555072793564e-4,186062/188838/179797/186063/182409/173944/179599/187208/174096/179428/178519/259654/183836/177939/3565341/183624/184201/176281/191713/188447/187537/184745/191563/175261/177425/178122/176452/180932/178506/24104671,30
4,GO:0009607,response to biotic stimulus,32/222,247/3902,0.12955465587044535,2.2771273297589087,5.093068738529856,6.025936200534136e-6,8.737607490774497e-4,8.40459522706077e-4,186062/188838/179797/186063/182409/173944/179599/187208/174096/179428/178519/259654/183836/177939/3565341/183624/181198/184201/179369/176281/178214/191713/188447/187537/184745/191563/177425/178122/189943/176452/24104671/180628,32
4,GO:0044419,biological process involved in interspecies interaction between organisms,32/222,247/3902,0.12955465587044535,2.2771273297589087,5.093068738529856,6.025936200534136e-6,8.737607490774497e-4,8.40459522706077e-4,186062/188838/179797/186063/182409/173944/179599/187208/174096/179428/178519/259654/183836/177939/3565341/183624/181198/184201/179369/176281/178214/191713/188447/187537/184745/191563/177425/178122/189943/176452/24104671/180628,32
4,GO:0051707,response to other organism,32/222,247/3902,0.12955465587044535,2.2771273297589087,5.093068738529856,6.025936200534136e-6,8.737607490774497e-4,8.40459522706077e-4,186062/188838/179797/186063/182409/173944/179599/187208/174096/179428/178519/259654/183836/177939/3565341/183624/181198/184201/179369/176281/178214/191713/188447/187537/184745/191563/177425/178122/189943/176452/24104671/180628,32
4,GO:0009605,response to external stimulus,37/222,318/3902,0.11635220125786164,2.0450733752620547,4.7754785221012055,1.3592126760452e-5,0.0013139055868436934,0.0012638293303578177,186062/188838/179797/186063/182409/173944/179599/187208/174096/179428/178519/183981/259654/183836/177939/3565341/183624/181198/184201/179369/176281/178214/191713/188447/187537/184745/181575/191563/180927/177425/178122/189943/176452/179259/177334/24104671/180628,37
4,GO:0006952,defense response,31/222,248/3902,0.125,2.1970720720720722,4.784123923580369,1.7978018777858676e-5,0.0014218978487942771,0.0013677057347748947,186062/188838/179797/186063/182409/173944/179599/187208/174096/179428/178519/259654/183836/177939/3565341/183624/181198/184201/179369/176281/178214/191713/188447/187537/184745/191563/177425/178122/189943/176452/24104671,31
5,GO:0002376,immune system process,68/552,201/3902,0.3383084577114428,2.3914485543298003,8.221304816266114,2.933484086481584e-13,1.7219551587646898e-10,1.6798056242589283e-10,175049/184058/178574/184057/3565251/187266/177177/178772/186062/179797/178564/3565341/186337/174929/176962/184056/180036/173841/174096/186063/180190/173944/24104657/183775/181293/174190/182379/179865/179869/353387/178950/181326/178890/177420/178245/179867/178726/179051/182409/178215/180033/180917/186340/178708/179126/179866/176963/184206/184745/189280/183188/182884/185015/188448/187144/176228/180111/178243/191243/175221/180932/178293/178122/178519/181016/186378/178506/180278,68
